topicId,rank,docId,filename
2,78,21,/home/nitin/Desktop/News/test7_headlines/2014-10-13.txt
2,79,55,/home/nitin/Desktop/News/test7_headlines/2014-11-17.txt
2,80,82,/home/nitin/Desktop/News/test7_headlines/2014-10-24.txt
2,81,25,/home/nitin/Desktop/News/test7_headlines/2014-10-14.txt
2,82,36,/home/nitin/Desktop/News/test7_headlines/2014-10-19.txt
2,83,19,/home/nitin/Desktop/News/test7_headlines/2014-09-27.txt
2,84,23,/home/nitin/Desktop/News/test7_headlines/2014-10-11.txt
2,85,61,/home/nitin/Desktop/News/test7_headlines/2014-10-12.txt
2,86,46,/home/nitin/Desktop/News/test7_headlines/2014-11-22.txt
2,87,79,/home/nitin/Desktop/News/test7_headlines/2014-12-15.txt
2,88,50,/home/nitin/Desktop/News/test7_headlines/2014-09-26.txt
2,89,33,/home/nitin/Desktop/News/test7_headlines/2014-10-18.txt
2,90,18,/home/nitin/Desktop/News/test7_headlines/2014-10-21.txt
2,91,6,/home/nitin/Desktop/News/test7_headlines/2014-10-16.txt
2,92,13,/home/nitin/Desktop/News/test7_headlines/2014-09-01.txt
2,93,24,/home/nitin/Desktop/News/test7_headlines/2014-10-23.txt
2,94,35,/home/nitin/Desktop/News/test7_headlines/2014-10-22.txt
2,95,20,/home/nitin/Desktop/News/test7_headlines/2014-09-04.txt
2,96,44,/home/nitin/Desktop/News/test7_headlines/2014-09-03.txt
2,97,9,/home/nitin/Desktop/News/test7_headlines/2014-11-18.txt
3,1,83,/home/nitin/Desktop/News/test7_headlines/2014-10-27.txt
3,2,56,/home/nitin/Desktop/News/test7_headlines/2014-10-28.txt
3,3,48,/home/nitin/Desktop/News/test7_headlines/2014-10-26.txt
3,4,78,/home/nitin/Desktop/News/test7_headlines/2014-10-25.txt
3,5,59,/home/nitin/Desktop/News/test7_headlines/2014-10-29.txt
3,6,65,/home/nitin/Desktop/News/test7_headlines/2014-10-30.txt
3,7,3,/home/nitin/Desktop/News/test7_headlines/2014-10-31.txt
3,8,8,/home/nitin/Desktop/News/test7_headlines/2014-12-01.txt
3,9,32,/home/nitin/Desktop/News/test7_headlines/2014-11-03.txt
3,10,34,/home/nitin/Desktop/News/test7_headlines/2014-12-04.txt
3,11,7,/home/nitin/Desktop/News/test7_headlines/2014-11-04.txt
3,12,96,/home/nitin/Desktop/News/test7_headlines/2014-11-11.txt
3,13,82,/home/nitin/Desktop/News/test7_headlines/2014-10-24.txt
3,14,28,/home/nitin/Desktop/News/test7_headlines/2014-11-30.txt
3,15,47,/home/nitin/Desktop/News/test7_headlines/2014-11-01.txt
3,16,27,/home/nitin/Desktop/News/test7_headlines/2014-12-12.txt
3,17,12,/home/nitin/Desktop/News/test7_headlines/2014-11-06.txt
3,18,60,/home/nitin/Desktop/News/test7_headlines/2014-12-02.txt
3,19,66,/home/nitin/Desktop/News/test7_headlines/2014-12-03.txt
3,20,5,/home/nitin/Desktop/News/test7_headlines/2014-11-05.txt
3,21,11,/home/nitin/Desktop/News/test7_headlines/2014-09-05.txt
3,22,69,/home/nitin/Desktop/News/test7_headlines/2014-09-22.txt
3,23,67,/home/nitin/Desktop/News/test7_headlines/2014-10-09.txt
3,24,64,/home/nitin/Desktop/News/test7_headlines/2014-11-02.txt
3,25,81,/home/nitin/Desktop/News/test7_headlines/2014-09-18.txt
3,26,16,/home/nitin/Desktop/News/test7_headlines/2014-11-13.txt
3,27,76,/home/nitin/Desktop/News/test7_headlines/2014-09-25.txt
3,28,45,/home/nitin/Desktop/News/test7_headlines/2014-10-02.txt
3,29,73,/home/nitin/Desktop/News/test7_headlines/2014-09-23.txt
3,30,52,/home/nitin/Desktop/News/test7_headlines/2014-09-12.txt
3,31,15,/home/nitin/Desktop/News/test7_headlines/2014-11-19.txt
3,32,51,/home/nitin/Desktop/News/test7_headlines/2014-11-29.txt
3,33,88,/home/nitin/Desktop/News/test7_headlines/2014-09-15.txt
3,34,68,/home/nitin/Desktop/News/test7_headlines/2014-12-09.txt
3,35,31,/home/nitin/Desktop/News/test7_headlines/2014-11-07.txt
3,36,37,/home/nitin/Desktop/News/test7_headlines/2014-09-08.txt
3,37,49,/home/nitin/Desktop/News/test7_headlines/2014-11-20.txt
3,38,26,/home/nitin/Desktop/News/test7_headlines/2014-12-05.txt
3,39,63,/home/nitin/Desktop/News/test7_headlines/2014-09-06.txt
3,40,42,/home/nitin/Desktop/News/test7_headlines/2014-12-13.txt
3,41,30,/home/nitin/Desktop/News/test7_headlines/2014-09-30.txt
3,42,40,/home/nitin/Desktop/News/test7_headlines/2014-11-28.txt
3,43,97,/home/nitin/Desktop/News/test7_headlines/2014-09-16.txt
3,44,1,/home/nitin/Desktop/News/test7_headlines/2014-09-29.txt
3,45,38,/home/nitin/Desktop/News/test7_headlines/2014-09-09.txt
3,46,2,/home/nitin/Desktop/News/test7_headlines/2014-10-06.txt
3,47,17,/home/nitin/Desktop/News/test7_headlines/2014-10-20.txt
3,48,43,/home/nitin/Desktop/News/test7_headlines/2014-10-08.txt
3,49,36,/home/nitin/Desktop/News/test7_headlines/2014-10-19.txt
3,50,91,/home/nitin/Desktop/News/test7_headlines/2014-11-14.txt
3,51,93,/home/nitin/Desktop/News/test7_headlines/2014-12-07.txt
3,52,89,/home/nitin/Desktop/News/test7_headlines/2014-11-12.txt
3,53,14,/home/nitin/Desktop/News/test7_headlines/2014-09-24.txt
3,54,58,/home/nitin/Desktop/News/test7_headlines/2014-10-03.txt
3,55,90,/home/nitin/Desktop/News/test7_headlines/2014-12-14.txt
3,56,22,/home/nitin/Desktop/News/test7_headlines/2014-09-17.txt
3,57,70,/home/nitin/Desktop/News/test7_headlines/2014-10-01.txt
3,58,54,/home/nitin/Desktop/News/test7_headlines/2014-09-13.txt
3,59,74,/home/nitin/Desktop/News/test7_headlines/2014-12-11.txt
3,60,4,/home/nitin/Desktop/News/test7_headlines/2014-11-21.txt
3,61,92,/home/nitin/Desktop/News/test7_headlines/2014-11-15.txt
3,62,57,/home/nitin/Desktop/News/test7_headlines/2014-12-08.txt
3,63,10,/home/nitin/Desktop/News/test7_headlines/2014-10-10.txt
3,64,62,/home/nitin/Desktop/News/test7_headlines/2014-09-19.txt
3,65,71,/home/nitin/Desktop/News/test7_headlines/2014-12-10.txt
3,66,80,/home/nitin/Desktop/News/test7_headlines/2014-09-28.txt
3,67,33,/home/nitin/Desktop/News/test7_headlines/2014-10-18.txt
3,68,39,/home/nitin/Desktop/News/test7_headlines/2014-10-07.txt
3,69,75,/home/nitin/Desktop/News/test7_headlines/2014-11-10.txt
3,70,53,/home/nitin/Desktop/News/test7_headlines/2014-09-21.txt
3,71,41,/home/nitin/Desktop/News/test7_headlines/2014-10-05.txt
3,72,94,/home/nitin/Desktop/News/test7_headlines/2014-10-04.txt
3,73,72,/home/nitin/Desktop/News/test7_headlines/2014-10-15.txt
3,74,29,/home/nitin/Desktop/News/test7_headlines/2014-12-06.txt
3,75,85,/home/nitin/Desktop/News/test7_headlines/2014-09-14.txt
3,76,87,/home/nitin/Desktop/News/test7_headlines/2014-11-16.txt
3,77,95,/home/nitin/Desktop/News/test7_headlines/2014-09-20.txt
3,78,84,/home/nitin/Desktop/News/test7_headlines/2014-11-09.txt
3,79,21,/home/nitin/Desktop/News/test7_headlines/2014-10-13.txt
3,80,86,/home/nitin/Desktop/News/test7_headlines/2014-09-02.txt
3,81,46,/home/nitin/Desktop/News/test7_headlines/2014-11-22.txt
3,82,55,/home/nitin/Desktop/News/test7_headlines/2014-11-17.txt
3,83,25,/home/nitin/Desktop/News/test7_headlines/2014-10-14.txt
3,84,18,/home/nitin/Desktop/News/test7_headlines/2014-10-21.txt
3,85,77,/home/nitin/Desktop/News/test7_headlines/2014-09-11.txt
3,86,79,/home/nitin/Desktop/News/test7_headlines/2014-12-15.txt
3,87,61,/home/nitin/Desktop/News/test7_headlines/2014-10-12.txt
3,88,23,/home/nitin/Desktop/News/test7_headlines/2014-10-11.txt
3,89,19,/home/nitin/Desktop/News/test7_headlines/2014-09-27.txt
3,90,50,/home/nitin/Desktop/News/test7_headlines/2014-09-26.txt
3,91,6,/home/nitin/Desktop/News/test7_headlines/2014-10-16.txt
3,92,35,/home/nitin/Desktop/News/test7_headlines/2014-10-22.txt
3,93,13,/home/nitin/Desktop/News/test7_headlines/2014-09-01.txt
3,94,44,/home/nitin/Desktop/News/test7_headlines/2014-09-03.txt
3,95,24,/home/nitin/Desktop/News/test7_headlines/2014-10-23.txt
3,96,20,/home/nitin/Desktop/News/test7_headlines/2014-09-04.txt
3,97,9,/home/nitin/Desktop/News/test7_headlines/2014-11-18.txt
4,1,67,/home/nitin/Desktop/News/test7_headlines/2014-10-09.txt
4,2,10,/home/nitin/Desktop/News/test7_headlines/2014-10-10.txt
4,3,2,/home/nitin/Desktop/News/test7_headlines/2014-10-06.txt
4,4,39,/home/nitin/Desktop/News/test7_headlines/2014-10-07.txt
4,5,7,/home/nitin/Desktop/News/test7_headlines/2014-11-04.txt
4,6,5,/home/nitin/Desktop/News/test7_headlines/2014-11-05.txt
4,7,32,/home/nitin/Desktop/News/test7_headlines/2014-11-03.txt
4,8,43,/home/nitin/Desktop/News/test7_headlines/2014-10-08.txt
4,9,12,/home/nitin/Desktop/News/test7_headlines/2014-11-06.txt
4,10,3,/home/nitin/Desktop/News/test7_headlines/2014-10-31.txt
4,11,47,/home/nitin/Desktop/News/test7_headlines/2014-11-01.txt
4,12,64,/home/nitin/Desktop/News/test7_headlines/2014-11-02.txt
4,13,94,/home/nitin/Desktop/News/test7_headlines/2014-10-04.txt
4,14,58,/home/nitin/Desktop/News/test7_headlines/2014-10-03.txt
4,15,96,/home/nitin/Desktop/News/test7_headlines/2014-11-11.txt
4,16,48,/home/nitin/Desktop/News/test7_headlines/2014-10-26.txt
4,17,41,/home/nitin/Desktop/News/test7_headlines/2014-10-05.txt
4,18,45,/home/nitin/Desktop/News/test7_headlines/2014-10-02.txt
4,19,78,/home/nitin/Desktop/News/test7_headlines/2014-10-25.txt
4,20,23,/home/nitin/Desktop/News/test7_headlines/2014-10-11.txt
4,21,83,/home/nitin/Desktop/News/test7_headlines/2014-10-27.txt
4,22,61,/home/nitin/Desktop/News/test7_headlines/2014-10-12.txt
4,23,21,/home/nitin/Desktop/News/test7_headlines/2014-10-13.txt
4,24,16,/home/nitin/Desktop/News/test7_headlines/2014-11-13.txt
4,25,89,/home/nitin/Desktop/News/test7_headlines/2014-11-12.txt
4,26,72,/home/nitin/Desktop/News/test7_headlines/2014-10-15.txt
4,27,56,/home/nitin/Desktop/News/test7_headlines/2014-10-28.txt
4,28,59,/home/nitin/Desktop/News/test7_headlines/2014-10-29.txt
4,29,65,/home/nitin/Desktop/News/test7_headlines/2014-10-30.txt
4,30,31,/home/nitin/Desktop/News/test7_headlines/2014-11-07.txt
4,31,91,/home/nitin/Desktop/News/test7_headlines/2014-11-14.txt
4,32,36,/home/nitin/Desktop/News/test7_headlines/2014-10-19.txt
4,33,17,/home/nitin/Desktop/News/test7_headlines/2014-10-20.txt
4,34,75,/home/nitin/Desktop/News/test7_headlines/2014-11-10.txt
4,35,70,/home/nitin/Desktop/News/test7_headlines/2014-10-01.txt
4,36,25,/home/nitin/Desktop/News/test7_headlines/2014-10-14.txt
4,37,68,/home/nitin/Desktop/News/test7_headlines/2014-12-09.txt
4,38,14,/home/nitin/Desktop/News/test7_headlines/2014-09-24.txt
4,39,73,/home/nitin/Desktop/News/test7_headlines/2014-09-23.txt
4,40,8,/home/nitin/Desktop/News/test7_headlines/2014-12-01.txt
4,41,30,/home/nitin/Desktop/News/test7_headlines/2014-09-30.txt
4,42,76,/home/nitin/Desktop/News/test7_headlines/2014-09-25.txt
4,43,81,/home/nitin/Desktop/News/test7_headlines/2014-09-18.txt
4,44,1,/home/nitin/Desktop/News/test7_headlines/2014-09-29.txt
4,45,37,/home/nitin/Desktop/News/test7_headlines/2014-09-08.txt
4,46,69,/home/nitin/Desktop/News/test7_headlines/2014-09-22.txt
4,47,97,/home/nitin/Desktop/News/test7_headlines/2014-09-16.txt
4,48,49,/home/nitin/Desktop/News/test7_headlines/2014-11-20.txt
4,49,52,/home/nitin/Desktop/News/test7_headlines/2014-09-12.txt
4,50,38,/home/nitin/Desktop/News/test7_headlines/2014-09-09.txt
4,51,71,/home/nitin/Desktop/News/test7_headlines/2014-12-10.txt
4,52,84,/home/nitin/Desktop/News/test7_headlines/2014-11-09.txt
4,53,60,/home/nitin/Desktop/News/test7_headlines/2014-12-02.txt
4,54,66,/home/nitin/Desktop/News/test7_headlines/2014-12-03.txt
4,55,11,/home/nitin/Desktop/News/test7_headlines/2014-09-05.txt
4,56,27,/home/nitin/Desktop/News/test7_headlines/2014-12-12.txt
4,57,88,/home/nitin/Desktop/News/test7_headlines/2014-09-15.txt
4,58,54,/home/nitin/Desktop/News/test7_headlines/2014-09-13.txt
4,59,63,/home/nitin/Desktop/News/test7_headlines/2014-09-06.txt
4,60,15,/home/nitin/Desktop/News/test7_headlines/2014-11-19.txt
4,61,92,/home/nitin/Desktop/News/test7_headlines/2014-11-15.txt
4,62,28,/home/nitin/Desktop/News/test7_headlines/2014-11-30.txt
4,63,26,/home/nitin/Desktop/News/test7_headlines/2014-12-05.txt
4,64,22,/home/nitin/Desktop/News/test7_headlines/2014-09-17.txt
4,65,95,/home/nitin/Desktop/News/test7_headlines/2014-09-20.txt
4,66,29,/home/nitin/Desktop/News/test7_headlines/2014-12-06.txt
4,67,51,/home/nitin/Desktop/News/test7_headlines/2014-11-29.txt
4,68,80,/home/nitin/Desktop/News/test7_headlines/2014-09-28.txt
4,69,62,/home/nitin/Desktop/News/test7_headlines/2014-09-19.txt
4,70,74,/home/nitin/Desktop/News/test7_headlines/2014-12-11.txt
4,71,82,/home/nitin/Desktop/News/test7_headlines/2014-10-24.txt
4,72,87,/home/nitin/Desktop/News/test7_headlines/2014-11-16.txt
4,73,34,/home/nitin/Desktop/News/test7_headlines/2014-12-04.txt
4,74,53,/home/nitin/Desktop/News/test7_headlines/2014-09-21.txt
4,75,57,/home/nitin/Desktop/News/test7_headlines/2014-12-08.txt
4,76,33,/home/nitin/Desktop/News/test7_headlines/2014-10-18.txt
4,77,85,/home/nitin/Desktop/News/test7_headlines/2014-09-14.txt
4,78,40,/home/nitin/Desktop/News/test7_headlines/2014-11-28.txt
4,79,93,/home/nitin/Desktop/News/test7_headlines/2014-12-07.txt
4,80,90,/home/nitin/Desktop/News/test7_headlines/2014-12-14.txt
4,81,42,/home/nitin/Desktop/News/test7_headlines/2014-12-13.txt
4,82,4,/home/nitin/Desktop/News/test7_headlines/2014-11-21.txt
4,83,46,/home/nitin/Desktop/News/test7_headlines/2014-11-22.txt
4,84,6,/home/nitin/Desktop/News/test7_headlines/2014-10-16.txt
4,85,55,/home/nitin/Desktop/News/test7_headlines/2014-11-17.txt
4,86,86,/home/nitin/Desktop/News/test7_headlines/2014-09-02.txt
