docId,filename,top topics, and contribution to doc ...
1,/home/nitin/Desktop/News/test6/2014-09-29.txt,3,0.260,10,0.220,8,0.154,1,0.138,5,0.093,9,0.058
2,/home/nitin/Desktop/News/test6/2014-10-06.txt,3,0.213,10,0.179,1,0.174,5,0.108,8,0.104,9,0.093,2,0.093
3,/home/nitin/Desktop/News/test6/2014-10-31.txt,4,0.225,1,0.203,2,0.143,8,0.134,10,0.115,9,0.100,5,0.060
4,/home/nitin/Desktop/News/test6/2014-11-21.txt,9,0.217,10,0.180,5,0.163,1,0.155,8,0.116,2,0.078
5,/home/nitin/Desktop/News/test6/2014-11-05.txt,9,0.221,1,0.206,10,0.150,2,0.111,8,0.108,5,0.100,4,0.082
6,/home/nitin/Desktop/News/test6/2014-10-16.txt,2,0.258,1,0.251,5,0.126,8,0.124,3,0.084,9,0.059
7,/home/nitin/Desktop/News/test6/2014-11-04.txt,1,0.250,9,0.195,10,0.140,8,0.117,4,0.104,5,0.089,2,0.083
8,/home/nitin/Desktop/News/test6/2014-12-01.txt,6,0.267,1,0.170,10,0.130,2,0.115,9,0.114,8,0.092,5,0.079
9,/home/nitin/Desktop/News/test6/2014-11-18.txt,9,0.361,8,0.146,5,0.141,1,0.126,2,0.095,10,0.055
10,/home/nitin/Desktop/News/test6/2014-10-10.txt,2,0.322,10,0.167,1,0.125,3,0.102,8,0.098,5,0.081,9,0.065
11,/home/nitin/Desktop/News/test6/2014-09-05.txt,7,0.318,1,0.193,10,0.156,8,0.093,9,0.077,5,0.072,2,0.067
12,/home/nitin/Desktop/News/test6/2014-11-06.txt,9,0.246,1,0.184,5,0.149,10,0.134,8,0.120,4,0.073,2,0.070
13,/home/nitin/Desktop/News/test6/2014-09-01.txt,7,0.213,1,0.156,10,0.147,8,0.140,9,0.125,6,0.080,2,0.074
14,/home/nitin/Desktop/News/test6/2014-09-24.txt,10,0.360,3,0.158,8,0.132,1,0.126,5,0.085,2,0.068
15,/home/nitin/Desktop/News/test6/2014-11-19.txt,9,0.289,5,0.191,1,0.141,10,0.141,8,0.126,2,0.054
16,/home/nitin/Desktop/News/test6/2014-11-13.txt,5,0.286,1,0.178,9,0.141,10,0.119,8,0.108,2,0.091
17,/home/nitin/Desktop/News/test6/2014-10-20.txt,1,0.216,2,0.199,8,0.169,4,0.121,3,0.084,5,0.083,10,0.066
18,/home/nitin/Desktop/News/test6/2014-10-21.txt,8,0.213,1,0.192,2,0.156,4,0.145,10,0.099,9,0.078,5,0.066
19,/home/nitin/Desktop/News/test6/2014-09-27.txt,3,0.453,8,0.171,1,0.093,9,0.083,10,0.068
20,/home/nitin/Desktop/News/test6/2014-09-04.txt,1,0.283,2,0.180,10,0.164,7,0.126,8,0.120,5,0.055
21,/home/nitin/Desktop/News/test6/2014-10-13.txt,2,0.414,1,0.160,8,0.151,3,0.079,9,0.067,5,0.056
22,/home/nitin/Desktop/News/test6/2014-09-17.txt,7,0.225,1,0.199,8,0.194,10,0.163,5,0.063,2,0.052
23,/home/nitin/Desktop/News/test6/2014-10-11.txt,2,0.355,8,0.141,1,0.124,3,0.115,5,0.105,9,0.098
24,/home/nitin/Desktop/News/test6/2014-10-23.txt,5,0.260,1,0.239,10,0.180,9,0.092,2,0.086,8,0.074
25,/home/nitin/Desktop/News/test6/2014-10-14.txt,2,0.434,1,0.209,8,0.123,10,0.057,3,0.054
26,/home/nitin/Desktop/News/test6/2014-12-05.txt,6,0.280,1,0.148,10,0.137,9,0.130,8,0.120,2,0.095,5,0.065
27,/home/nitin/Desktop/News/test6/2014-12-12.txt,6,0.268,10,0.156,1,0.141,8,0.111,2,0.110,5,0.106,9,0.086
28,/home/nitin/Desktop/News/test6/2014-11-30.txt,9,0.280,6,0.194,8,0.141,1,0.109,5,0.098,2,0.069,10,0.058
29,/home/nitin/Desktop/News/test6/2014-12-06.txt,9,0.246,6,0.234,8,0.128,1,0.125,10,0.086,5,0.086,2,0.067
30,/home/nitin/Desktop/News/test6/2014-09-30.txt,10,0.264,3,0.219,1,0.164,8,0.125,5,0.113,2,0.051
31,/home/nitin/Desktop/News/test6/2014-11-07.txt,9,0.223,1,0.176,5,0.164,10,0.144,8,0.132,2,0.081,4,0.062
32,/home/nitin/Desktop/News/test6/2014-11-03.txt,1,0.229,9,0.204,10,0.147,4,0.123,8,0.104,2,0.100,5,0.074
33,/home/nitin/Desktop/News/test6/2014-10-18.txt,2,0.207,8,0.197,3,0.175,1,0.157,9,0.095,4,0.064,5,0.059
34,/home/nitin/Desktop/News/test6/2014-12-04.txt,6,0.267,10,0.179,1,0.151,8,0.108,2,0.094,9,0.088,5,0.081
35,/home/nitin/Desktop/News/test6/2014-10-22.txt,5,0.413,1,0.257,10,0.126,2,0.068
36,/home/nitin/Desktop/News/test6/2014-10-19.txt,3,0.213,8,0.208,4,0.161,1,0.137,2,0.136,9,0.067
37,/home/nitin/Desktop/News/test6/2014-09-08.txt,7,0.287,1,0.212,10,0.163,2,0.092,8,0.091,9,0.065,5,0.063
38,/home/nitin/Desktop/News/test6/2014-09-09.txt,7,0.295,1,0.207,10,0.195,8,0.087,2,0.081,9,0.056,5,0.051
39,/home/nitin/Desktop/News/test6/2014-10-07.txt,10,0.199,3,0.184,1,0.172,2,0.143,8,0.109,5,0.095,9,0.068
40,/home/nitin/Desktop/News/test6/2014-11-28.txt,2,0.187,6,0.175,1,0.168,10,0.152,8,0.109,5,0.105,9,0.083
41,/home/nitin/Desktop/News/test6/2014-10-05.txt,3,0.279,9,0.157,1,0.137,8,0.129,5,0.103,10,0.086,4,0.058
42,/home/nitin/Desktop/News/test6/2014-12-13.txt,6,0.301,8,0.146,9,0.144,1,0.117,5,0.103,2,0.082,10,0.077
43,/home/nitin/Desktop/News/test6/2014-10-08.txt,2,0.275,10,0.194,1,0.145,3,0.135,8,0.103,5,0.062
44,/home/nitin/Desktop/News/test6/2014-09-03.txt,1,0.278,2,0.225,10,0.127,6,0.112,5,0.074,8,0.069
45,/home/nitin/Desktop/News/test6/2014-10-02.txt,3,0.235,10,0.195,1,0.158,5,0.133,8,0.109,9,0.076,2,0.055
46,/home/nitin/Desktop/News/test6/2014-11-22.txt,9,0.243,5,0.196,10,0.160,1,0.136,8,0.123,6,0.061
47,/home/nitin/Desktop/News/test6/2014-11-01.txt,4,0.205,1,0.191,9,0.186,8,0.142,10,0.095,5,0.087,2,0.067
48,/home/nitin/Desktop/News/test6/2014-10-26.txt,4,0.343,8,0.192,9,0.143,1,0.100,10,0.059,5,0.058
49,/home/nitin/Desktop/News/test6/2014-11-20.txt,9,0.241,10,0.168,5,0.168,1,0.158,8,0.127,2,0.073
50,/home/nitin/Desktop/News/test6/2014-09-26.txt,10,0.313,8,0.199,3,0.142,1,0.140,5,0.082,2,0.063
51,/home/nitin/Desktop/News/test6/2014-11-29.txt,9,0.260,6,0.196,8,0.157,1,0.119,2,0.110,5,0.071
52,/home/nitin/Desktop/News/test6/2014-09-12.txt,7,0.318,1,0.184,10,0.142,2,0.100,8,0.092,5,0.077,9,0.053
53,/home/nitin/Desktop/News/test6/2014-09-21.txt,3,0.251,8,0.229,7,0.170,1,0.103,10,0.085,5,0.069,9,0.063
54,/home/nitin/Desktop/News/test6/2014-09-13.txt,7,0.349,1,0.147,8,0.138,9,0.116,5,0.076,10,0.061,2,0.055
55,/home/nitin/Desktop/News/test6/2014-11-17.txt,5,0.269,1,0.185,10,0.167,9,0.152,8,0.104,2,0.060
56,/home/nitin/Desktop/News/test6/2014-10-28.txt,4,0.292,10,0.204,8,0.147,1,0.138,2,0.088,9,0.074
57,/home/nitin/Desktop/News/test6/2014-12-08.txt,6,0.292,9,0.158,10,0.139,1,0.125,8,0.118,2,0.089,5,0.065
58,/home/nitin/Desktop/News/test6/2014-10-03.txt,3,0.226,1,0.172,10,0.168,5,0.139,8,0.115,9,0.090,2,0.058
59,/home/nitin/Desktop/News/test6/2014-10-29.txt,10,0.197,4,0.195,1,0.167,8,0.160,2,0.122,9,0.080,5,0.067
60,/home/nitin/Desktop/News/test6/2014-12-02.txt,6,0.279,1,0.209,10,0.151,2,0.111,5,0.084,8,0.077,9,0.067
61,/home/nitin/Desktop/News/test6/2014-10-12.txt,2,0.374,8,0.159,9,0.123,1,0.116,3,0.109,5,0.065
62,/home/nitin/Desktop/News/test6/2014-09-19.txt,7,0.267,8,0.195,1,0.167,10,0.152,3,0.095,5,0.055
63,/home/nitin/Desktop/News/test6/2014-09-06.txt,7,0.309,1,0.173,9,0.140,8,0.116,10,0.100,5,0.090
64,/home/nitin/Desktop/News/test6/2014-11-02.txt,9,0.266,4,0.193,1,0.160,8,0.153,2,0.074,5,0.072,10,0.061
65,/home/nitin/Desktop/News/test6/2014-10-30.txt,1,0.189,4,0.182,8,0.169,2,0.163,10,0.130,9,0.083,5,0.073
66,/home/nitin/Desktop/News/test6/2014-12-03.txt,6,0.246,1,0.182,10,0.180,5,0.094,2,0.093,8,0.090,9,0.085
67,/home/nitin/Desktop/News/test6/2014-10-09.txt,2,0.283,10,0.198,1,0.147,3,0.109,8,0.101,5,0.072,9,0.051
68,/home/nitin/Desktop/News/test6/2014-12-09.txt,6,0.297,10,0.167,1,0.149,2,0.115,8,0.101,9,0.094,5,0.066
69,/home/nitin/Desktop/News/test6/2014-09-22.txt,10,0.203,8,0.164,1,0.163,3,0.145,7,0.127,5,0.090
70,/home/nitin/Desktop/News/test6/2014-10-01.txt,10,0.239,3,0.203,1,0.183,5,0.123,8,0.104,2,0.085
71,/home/nitin/Desktop/News/test6/2014-12-10.txt,6,0.266,10,0.185,1,0.141,2,0.125,8,0.096,5,0.090,9,0.087
72,/home/nitin/Desktop/News/test6/2014-10-15.txt,2,0.293,1,0.248,8,0.132,3,0.119,5,0.074
73,/home/nitin/Desktop/News/test6/2014-09-23.txt,10,0.236,3,0.225,1,0.151,8,0.139,7,0.079,5,0.072,2,0.053
74,/home/nitin/Desktop/News/test6/2014-12-11.txt,6,0.265,10,0.172,1,0.137,2,0.133,8,0.113,5,0.105,9,0.061
75,/home/nitin/Desktop/News/test6/2014-11-10.txt,5,0.178,1,0.167,9,0.159,8,0.128,4,0.127,10,0.125,2,0.071
76,/home/nitin/Desktop/News/test6/2014-09-25.txt,10,0.334,8,0.163,3,0.140,1,0.128,5,0.106
77,/home/nitin/Desktop/News/test6/2014-09-11.txt,7,0.325,1,0.188,10,0.150,8,0.096,9,0.078,5,0.076,2,0.063
78,/home/nitin/Desktop/News/test6/2014-10-25.txt,4,0.272,9,0.160,8,0.139,1,0.127,10,0.095,5,0.090,3,0.071
79,/home/nitin/Desktop/News/test6/2014-12-15.txt,6,0.294,1,0.161,2,0.144,8,0.132,10,0.102,9,0.073,5,0.066
80,/home/nitin/Desktop/News/test6/2014-09-28.txt,3,0.329,8,0.186,10,0.120,1,0.107,9,0.105,5,0.090
81,/home/nitin/Desktop/News/test6/2014-09-18.txt,7,0.259,8,0.202,1,0.186,10,0.149,3,0.060,2,0.052
