0.0430639	0.0440469
0.0440469	0.0437837
0.0437837	0.0432198
0.0432198	0.0422502
0.0422502	0.0422102
0.0422102	0.0418342
0.0418342	0.0419361
0.0419361	0.0412481
0.0412481	0.0415428
0.0415428	0.0418629
0.0418629	0.0425113
0.0425113	0.0422637
0.0422637	0.0418981
0.0418981	0.0418148

