Date,Close
659,17096.68
660,17373.84
661,17503.71
662,17392.39
663,17357.94
664,17150.95
665,17094.51
666,17332.62
667,17199.4
668,17243.84
669,17222.14
670,17486.02
671,17597.42
672,17478.15
673,17404.2
674,17058.61
675,17121.62
676,17257.36
677,17052.78
678,17361.74
679,17196.47
680,17601.71
681,17316.18
682,17273.37
683,17466.2
684,17675.85
685,17919.3
686,17813.62
687,17587.67
688,17503.24
689,17145.52
690,17173.29
691,17362.87
692,17636.8
693,17583.97
694,17752.68
695,17731.12
696,17445.75
697,17923.57
698,18078.5
699,18145.25
700,18428.61
701,18289.35
702,18153.99
703,18202.41
704,17848.57
705,17772.84
706,17748.69
707,17830.75
708,17707.32
709,17622.45
710,17707.31
711,17604.96
712,17431.85
713,17300.58
714,17193.55
715,16863.3
716,17233.98
717,17077.18
718,16995.77
719,16751.73
720,16739.01
721,16643.74
722,16451.47
723,16466.05
724,16189.36
725,16154.62
726,16037.51
727,16175.86
728,16165.09
729,15814.72
730,15867.73
731,15857.08
732,15882.64
733,15939.36
734,15517.92
735,15454.92
736,15543.93
737,15727.85
738,15873.95
739,15970.75
740,15738.7
741,15813.36
742,15685.21
743,15175.08
744,15379.34
745,15491.35
746,15836.47
747,15881.14
748,16002.51
749,15870.35
750,16213.46
751,16488.24
752,16877.06
753,16805.33
754,16846.83
755,16483.45
756,16123.46
757,16008.34
758,16167.13
759,15695.43
760,15858.49
761,15699.97
762,16065.42
763,15946.1
764,16371.51
765,16461.71
766,16775.87
767,16882.67
768,17118.74
769,17192.82
770,17362.1
771,17569.53
772,17562.61
773,17481.93
774,17464.85
775,17480.83
776,17705.01
777,17804.8
778,17288.83
779,17254.86
780,16939.28
781,16785.64
782,16936.89
783,17085.34
784,16748.29
785,17025.09
786,17082.69
787,16883.92
788,16958.39
789,16536.47
790,16557.23
791,16232.54
792,15792.41
793,15864.86
794,16151.45
795,16453.76
796,16698.07
797,16446.02
798,16524.03
799,16051.1
800,16162.06
801,16361.15
802,17065.15
803,17099.28
804,16745.35
805,16933.83
806,16876.54
807,16709.6
808,16467.44
809,16501.74
810,16866.97
811,17165.54
812,17065
813,16862.81
814,16713.33
815,16821.46
816,16676.75
817,16416.33
818,15848.83
819,16146.33
820,16284.98
821,16498.47
822,16341.7
823,16141.67
824,16469.79
825,16840.8
826,16730.94
827,16839.63
828,17059.4
829,17130.51
830,16857.91
831,16990.18
832,17305.87
833,17693.18
834,17940.55
835,18109.89
836,18314.33
837,18197.2
838,18209.52
839,18432.25
840,18518.22
841,18871.29
842,18722.3
843,18436.19
844,18502.38
845,18653.87
846,18507.04
847,18561.92
848,18618.2
849,18596.02
850,18411.62
851,18721.39
852,18858.04
853,19078.3
854,18726.97
855,18744.56
856,18814.48
857,18762.8
858,18845.87
859,18693.86
860,18492.45
861,18412.41
862,18240.68
863,17727.49
864,17550.63
865,17560.3
866,17506.63
867,17870.53
868,17985.88
869,18132.24
870,18308.66
871,18266.03
872,18268.54
873,18384.9
874,18394.29
875,18495.62
876,18420.11
877,18376.48
878,18494.18
879,18608.81
880,18503.28
881,18232.06
882,18266.1
883,18044.64
884,17847.24
885,18011.97
886,17993.33
887,18326.09
888,18141.4
889,18086.2
890,18137.35
891,18345.03
892,18531.28
893,18335.79
894,18584.96
895,18512.77
896,18528.96
897,18518.81
898,18210.58
899,18469.36
900,18534.69
901,18998.02
902,19135.96
903,19292.02
904,19448.69
905,19545.35
906,19584.31
907,19602.23
908,19470.98
909,19121.83
910,19091.17
911,19386.82
912,19696.86
913,19262.54
914,19451.45
915,19591.18
916,19612.2
917,19686.82
918,19701.73
919,19420.39
920,19445.22
921,19290.18
922,19120.8
923,18943.14
924,18815.64
925,18350.74
926,18206.16
927,17988.3
928,17839.05
929,17878.81
930,18149.87
931,18358.69
932,18167.64
933,18439.48
934,18174.09
935,18327.98
936,18469.95
937,18439.65
938,18222.67
939,18486.45
940,18489.76
941,18446.5
942,17823.4
943,17700.91
944,17632.41
945,18178.33
946,18296.16
947,18438.31
948,18211.52
949,18506.82
950,18300.9
951,18273.8
952,18202.2
953,17728.61
954,17463.04
955,17592.77
956,17775.7
957,18037.19
958,18008.15
959,18449.31
960,18090.62
961,18022.22
962,18327.76
963,18395.97
964,18684.43
965,18969.45
966,19151.28
967,19007.53
968,19046.54
969,18978.32
970,19092.05
971,18882.25
972,18860.44
973,19182.82
974,19534.1
975,19196.34
976,19224.12
977,19691.81
978,20184.74
979,20301.1
980,20498.72
981,20561.05
982,20509.09
983,20389.07
984,20256.03
985,20025.42
986,20028.93
987,20073.66
988,19982.88
989,20015.8
990,20060.32
991,19888.88
992,19864.85
993,19647.77
994,19799.19
995,19691.78
996,19508.89
997,19242.36
998,19696.48
999,19934.64
1000,19981.31
1001,19966.93
1002,19992.7
1003,19850
1004,19521.25
1005,19405.1
1006,19136.61
1007,19318.16
1008,19459.85
1009,19691.84
1010,19957.59
1011,19585.44
1012,19930.64
1013,19865.14
1014,20309.69
1015,20156.89
1016,20589.09
1017,20875.71
1018,20932.48
1019,20852.38
1020,21004.96
1021,20893.57
1022,20465.74
1023,20345.69
1024,20355.63
1025,20032.34
1026,19941.04
1027,20005.37
1028,20221.39
1029,20303.12
1030,20165.86
1031,20260.58
1032,19872.15
1033,19983.13
1034,20168.89
1035,20125.05
1036,20497.64
1037,20687.88
1038,20203.34
1039,20339.89
1040,20250.26
1041,20315.32
1042,20543.08
1043,20407.71
1044,20475.73
1045,20445.04
1046,20069.12
1047,19956.34
1048,20104.86
1049,20117.38
1050,20045.18
1051,19861.01
1052,19941.72
1053,20001.55
1054,19906.1
1055,19594.75
1056,19417.49
1057,19502.11
1058,19346.96
1059,19208.33
1060,18799.66
1061,18666.71
1062,18645.06
1063,18560.05
1064,18221.43
1065,18238.31
1066,18205.87
1067,17971.12
1068,18032.11
1069,17998.41
1070,18226.35
1071,18179.64
1072,18311.59
1073,18409.35
1074,18401.82
1075,18454.94
1076,18257.12
1077,18048.85
1078,18050.78
1079,18167.03
1080,18073.9
1081,18070.19
1082,18219.99
1083,18287.5
1084,18143.99
1085,18172.83
1086,18217.44
1087,18114.83
1088,18081.21
1089,17868.29
1090,17992
1091,17957.37
1092,18077.61
1093,18020.05
1094,18130.98
1095,18113.15
1096,17977.23
1097,17878.14
1098,17928.42
1099,17955.82
1100,17909.46
1101,17938.16
1102,17985.9
1103,17937.2
1104,17833.54
1105,17651.73
1106,17471.03
1107,17614.48
1108,17441.44
1109,17460.95
1110,17509.33
1111,17700.9
1112,17534.09
1113,17774.26
1114,17574.53
1115,17730.24
1116,17755.94
1117,17749.69
1118,17876.55
1119,17570.82
1120,17616.69
1121,17462.87
1122,17412.83
1123,17338.17
1124,17064.95
1125,16922.08
1126,16657.89
1127,16617.1
1128,16781.07
1129,17117.69
1130,17022.33
1131,16741.84
1132,16572.03
1133,16944.63
1134,16863.06
1135,16666.4
1136,16387.84
1137,16022.48
1138,16469.55
1139,16445.61
1140,16519.68
1141,16408.49
1142,16875.76
1143,16835.56
1144,16994.6
1145,17265.87
1146,17195.81
1147,17141.53
1148,17330.55
1149,16769.11
1150,16987.53
1151,17087.96
1152,17137.14
1153,17386.08
1154,17558.71
1155,17503.47
1156,17380.08
1157,17690.62
1158,17745.28
1159,17694.2
1160,17573.99
1161,17472.56
1162,17460.58
1163,17400.68
1164,17591.18
1165,17639.26
1166,17821.96
1167,17853
1168,17933.14
1169,17714.4
1170,17970.02
1171,17941.37
1172,17935.68
1173,17692.62
1174,17527.77
1175,17590.17
1176,17711.35
1177,17644.76
1178,17558.85
1179,17451.02
1180,17410.57
1181,17578.23
1182,17519.26
1183,17490.08
1184,17383.18
1185,17164.99
1186,17166.62
1187,17167.96
1188,17098.33
1189,17052.54
1190,17102.6
1191,16994.49
1192,16971.7
1193,17000.01
1194,16772.56
1195,16429.55
1196,16254.2
1197,16255.97
1198,16286.32
1199,16237.05
1200,16191.63
1201,16327.84
1202,16428.91
1203,16226.68
1204,16038.35
1205,16152.59
1206,15922.17
1207,16042.18
1208,15935.61
1209,15790.93
1210,16224.95
1211,16496.05
1212,16163.44
1213,16356.03
1214,16357.96
1215,16306.87
1216,16289.82
1217,16780.46
1218,16859.68
1219,17051.14
1220,17474.49
1221,17486.06
1222,17641.08
1223,17554.3
1224,17584.87
1225,17509.8
1226,17422.51
1227,17526.71
1228,17540.29
1229,17615.72
1230,17701.13
1231,17686.24
1232,17558.73
1233,17464.81
1234,17343.82
1235,17401.56
1236,17360.61
1237,17231.11
1238,16692
1239,16601.2
1240,16719.83
1241,16894.25
1242,16912.77
1243,16877.16
1244,17097.55
1245,17119.03
1246,17189.31
1247,17125.22
1248,17227.68
1249,16983.14
1250,17101.54
1251,17185.68
1252,17169.91
1253,17198.27
1254,16926.22
1255,16632.01
1256,16854.93
1257,17198.95
1258,17131.08
1259,17180.18
1260,17021.85
1261,16785.65
1262,16998.78
1263,17050.65
1264,17032.51
1265,16848.83
1266,16696.03
1267,16849.6
1268,16440.56
1269,16498.72
1270,16158.28
1271,16063.9
1272,15912.13
1273,15404.94
1274,15896.28
1275,16052.72
1276,16283.49
1277,16353.4
1278,16740.5
1279,16810.81
1280,16789.74
1281,17009.17
1282,17223.01
1283,17322.82
1284,17195.2
1285,17231.11
1286,17026.67
1287,16642.66
1288,16843.54
1289,16806.66
1290,16958.54
1291,16866.41
1292,17134.55
1293,17126.84
1294,16852.91
1295,16693
1296,16781.43
1297,16719.5
1298,16886.43
1299,16741.3
1300,16711.11
1301,16677.04
1302,16454.45
1303,16214.19
1304,16264.3
1305,16216.86
1306,16183.55
1307,16123.67
1308,16016.32
1309,15689.12
1310,15398.33
1311,15467.46
1312,15551.19
1313,15666.64
1314,15922.34
1315,15781.07
1316,15769.85
1317,15688.47
1318,15628.75
1319,15240.83
1320,15012.32
1321,14809.64
1322,15035.26
1323,14784.92
1324,15411.63
1325,15518.49
1326,15020.16
1327,15074.59
1328,15009.77
1329,15160.24
1330,15514.03
1331,15903.83
1332,15830.98
1333,15924.23
1334,15670.31
1335,15387.96
1336,15173.46
1337,15331.94
1338,15375.04
1339,15378.96
1340,15231.04
1341,14843.12
1342,15062.49
1343,15191.01
1344,14744.92
1345,14250.25
1346,14253.24
1347,13853.7
1348,13400.32
1349,13504.22
1350,13757.46
1351,13769.15
1352,14170.45
1353,14043.4
1354,14913.05
1355,14658.49
1356,14645.47
1357,14493.84
1358,14785.74
1359,14764.64
1360,14345.62
1361,14422.73
1362,14324.01
1363,14326.22
1364,14521.89
1365,14265.53
1366,14522.84
1367,14957.91
1368,14875.52
1369,15237.94
1370,15411.47
1371,15466.81
1372,15127
1373,14665.92
1374,15103.55
1375,15008.68
1376,14870.9
1377,14874.91
1378,14840.63
1379,14625.25
1380,14296.01
1381,14109.64
1382,13589.23
1383,13913.22
1384,13887.15
1385,13736.54
1386,14060.66
1387,14302.03
1388,14284.21
1389,12173.42
1390,11872.91
1391,12019.65
1392,12158.03
1393,11682.99
1394,11876.43
1395,12116.94
1396,11952.75
1397,12131.08
1398,12134.75
1399,11403.25
1400,11001.75
1401,11371.85
1402,11329.05
1403,11134.99
1404,10817.54
1405,10898.11
1406,10979.5
1407,11023.09
1408,10947.4
1409,11284.73
1410,10967.22
1411,10803.86
1412,10742.34
1413,10534.87
1414,10348.83
1415,9901.99
1416,9708.5
1417,9568.14
1418,10048.49
1419,10003.1
1420,9667.9
1421,9471.04
1422,9424.02
1423,8966.68
1424,9001.75
1425,8976.68
1426,8863.82
1427,8943.54
1428,8756.61
1429,8343.75
1430,8160.4
1431,8325.82
1432,8197.92
1433,8446.49
1434,8427.29
1435,8607.08
1436,8891.61
1437,8954.86
1438,8902.56
1439,8822.06
1440,8843.21
1441,9042.63
1442,9015.18
1443,9035
1444,9305.45
1445,9634.74
1446,9465.83
1447,9618.54
1448,9647.47
1449,9583.89
1450,9300.86
1451,9090.88
1452,9201.85
1453,9149.3
1454,9066.7
1455,9424.24
1456,9236.28
1457,9257.47
1458,9004.08
1459,8674.35
1460,8813.84
1461,8779.17
1462,9100.55
1463,9329.57
1464,9323.59
1465,9046.74
1466,9370.49
1467,9071.36
1468,9110.05
1469,9406.47
1470,9586.88
1471,10335.93
1472,10275.6
1473,9958.22
1474,9647.31
1475,9716.16
1476,9533.52
1477,9328.92
1478,9568.72
1479,9686.75
1480,9928.35
1481,10099.91
1482,10076.43
1483,9715.29
1484,9976.98
1485,9832.39
1486,9690.07
1487,9645.46
1488,9654.9
1489,9162.62
1490,8965.2
1491,9229.75
1492,8747.43
1493,8739.24
1494,8839.87
1495,9092.72
1496,9026.72
1497,8695.53
1498,8903.12
1499,8915.21
1500,8451.01
1501,8773.78
1502,8937.2
1503,9291.01
1504,9385.42
1505,9536.33
1506,9839.69
1507,10536.16
1508,9964.29
1509,9734.22
1510,10120.01
1511,10631.12
1512,10337.68
1513,9788.06
1514,9044.51
1515,9008.08
1516,8509.56
1517,8701.07
1518,9771.7
1519,10169.9
1520,10683.39
1521,10223.09
1522,9975.35
1523,10581.49
1524,10809.12
1525,11483.4
1526,11309.09
1527,10527.85
1528,11328.36
1529,11695.24
1530,11801.7
1531,12526.32
1532,13055.67
1533,12860.43
1534,12595.75
1535,13102.18
1536,13547.18
1537,13692.52
1538,13570.31
1539,13994.96
1540,14042.32
1541,13315.6
1542,13262.9
1543,13518.8
1544,13531.27
1545,14000.81
1546,14324.29
1547,14662.61
1548,14900.76
1549,14944.97
1550,14483.83
1551,14899.1
1552,15049.86
1553,14498.51
1554,14564.53
1555,14048.34
1556,14296.79
1557,14482.22
1558,14450.35
1559,14401.49
1560,14243.73
1561,14678.23
1562,14543.73
1563,14645.66
1564,14724.18
1565,15093.12
1566,15212.13
1567,15503.92
1568,15167.82
1569,15117.25
1570,15073.54
1571,14961.07
1572,14577.87
1573,14656.69
1574,14355.75
1575,14287.21
1576,13791.54
1577,14349.11
1578,14274.94
1579,14777.01
1580,14942.28
1581,14104.2
1582,13850.04
1583,13635.4
1584,13111.85
1585,12575.8
1586,12676.19
1587,13330.51
1588,13469.85
1589,13926.24
1590,13964.26
1591,13349.65
1592,13525.99
1593,13454
1594,13094.11
1595,13664.62
1596,12961.68
1597,13461.6
1598,13802.22
1599,14421.82
1600,14220.07
1601,14106.58
1602,14293.32
1603,14571.29
1604,15087.99
1605,15422.31
1606,15696.9
1607,15395.82
1608,15189.62
1609,15250.2
1610,15185.32
1611,14889.25
1612,15066.1
1613,15572.18
1614,15769.72
1615,15514.79
1616,15962.56
1617,16063.18
1618,16415.57
1619,16316.26
1620,16525.37
1621,16275.59
1622,16348.5
1623,16649.64
1624,16907.11
1625,17243.16
1626,17230.18
1627,17434.94
1628,17353.54
1629,16978.35
1630,16752.86
1631,16860.9
1632,16737.07
1633,17080.65
1634,17339.31
1635,17373.01
1636,17490.9
1637,17600.12
1638,17287.31
1639,17378.46
1640,17015.96
1641,17125.98
1642,16721.08
1643,16698.04
1644,16783.87
1645,16739.33
1646,16481.2
1647,16244.19
1648,16153.66
1649,15807.64
1650,15695.1
1651,15790.51
1652,15587.62
1653,15757.08
1654,15343.12
1655,15832.55
1656,15750.4
1657,15626.62
1658,15644.44
1659,16371.29
1660,16015.56
1661,16086.83
1662,16217.49
1663,15289.4
1664,14994.83
1665,14833.46
1666,14809.49
1667,15760.52
1668,15357.35
1669,16127.98
1670,16123.15
1671,15923.72
1672,15975.52
1673,16542.08
1674,16339.89
1675,16677.88
1676,17578.72
1677,17824.48
1678,17825.99
1679,17806.19
1680,17650.57
1681,17349.07
1682,17734.68
1683,17617.6
1684,18075.66
1685,18048.05
1686,18115.25
1687,17766.63
1688,16949.14
1689,16608.01
1690,16630.91
1691,17464.89
1692,17526.93
1693,18139.49
1694,18663.16
1695,18660.32
1696,18242.58
1697,17648.71
1698,17758.64
1699,18091.94
1700,18152.78
1701,18361.66
1702,17221.74
1703,17594.07
1704,16729.94
1705,17605.35
1706,19013.7
1707,19700.82
1708,19868.11
1709,20251.09
1710,20728.05
1711,20827.45
1712,20582.08
1713,20869.78
1714,20873.33
1715,20812.65
1716,20686.89
1717,20345.2
1718,20465.3
1719,20286.99
1720,20206.95
1721,20216.72
1722,20192.52
1723,19854.12
1724,19162.57
1725,19091.96
1726,19079.64
1727,19261.35
1728,20030.83
1729,20104.39
1730,20375.87
1731,20290.89
1732,19930.68
1733,19966
1734,19795.87
1735,19738.07
1736,19529.5
1737,19603.41
1738,19363.19
1739,19003.26
1740,18938.87
1741,19127.73
1742,19247.54
1743,18852.87
1744,18526.32
1745,18602.62
1746,19280.8
1747,19633.36
1748,19698.36
1749,19784.89
1750,19929.06
1751,19035.48
1752,18737.27
1753,18907.6
1754,19058.93
1755,19289.83
1756,19400.67
1757,19590.78
1758,19976.23
1759,19724.35
1760,19837.99
1761,19783.51
1762,19977.67
1763,19243.17
1764,18770.89
1765,18512.91
1766,18492.84
1767,17613.99
1768,17559.98
1769,17998.39
1770,18715.82
1771,19051.86
1772,19058.67
1773,18419.04
1774,18814.07
1775,18658.25
1776,18280.24
1777,17491.39
1778,17773.36
1779,17777.14
1780,17847.04
1781,17328.62
1782,17291.1
1783,17150.56
1784,16921.39
1785,16899.54
1786,16845.83
1787,16564.23
1788,16347.95
1789,16322.75
1790,15669.12
1791,15504.43
1792,15603.8
1793,15614.44
1794,15505.36
1795,15542.77
1796,15596.83
1797,15590.42
1798,15616.31
1799,15446.15
1800,15465.4
1801,15422.05
1802,15318.6
1803,15121.74
1804,14993.04
1805,14919.19
1806,14842.38
1807,14424.87
1808,14163.98
1809,14248.66
1810,13989.11
1811,14427.55
1812,14141.52
1813,14358.21
1814,15000.91
1815,15017.21
1816,14868.25
1817,15100.15
1818,15307.98
1819,14932.77
1820,14903.03
1821,15138.4
1822,14985.7
1823,14935.77
1824,15550.99
1825,15260.91
1826,15234.57
1827,15776.31
1828,15699.33
1829,15794.92
1830,15732.2
1831,15565.55
1832,15550.13
1833,15301.17
1834,15289.82
1835,15311.22
1836,15272.72
1837,15092.04
1838,14910.62
1839,15009.88
1840,15045.73
1841,14964.12
1842,14861.89
1843,14880.24
1844,14806.51
1845,14664.26
1846,14650.51
1847,14504.57
1848,14431.06
1849,14501.08
1850,14487.72
1851,14467.36
1852,14499.24
1853,14411.95
1854,14295.5
1855,14080.14
1856,14162.71
1857,14203.72
1858,14003.03
1859,14130.95
1860,14083.41
1861,14063.81
1862,14186.18
1863,14255.93
1864,14535.01
1865,14495.77
1866,14570.75
1867,14544.46
1868,14411.38
1869,14508.21
1870,14397.89
1871,14338.45
1872,14218.11
1873,14363.26
1874,14453.72
1875,14418.6
1876,14303.41
1877,14299.71
