docId,filename,top topics, and contribution to doc ...
1,/home/nitin/Desktop/News/test4/2014-09-29.txt,1,0.286,3,0.219,4,0.168,9,0.164,2,0.070
2,/home/nitin/Desktop/News/test4/2014-10-06.txt,1,0.194,4,0.190,3,0.187,9,0.158,7,0.123,2,0.086
3,/home/nitin/Desktop/News/test4/2014-10-31.txt,2,0.283,3,0.217,9,0.162,4,0.151,7,0.087
4,/home/nitin/Desktop/News/test4/2014-11-21.txt,4,0.231,8,0.225,3,0.174,9,0.156,2,0.104,6,0.063
5,/home/nitin/Desktop/News/test4/2014-11-05.txt,2,0.224,8,0.202,3,0.172,9,0.157,4,0.144,7,0.058
6,/home/nitin/Desktop/News/test4/2014-10-16.txt,3,0.267,7,0.243,9,0.224,4,0.112
7,/home/nitin/Desktop/News/test4/2014-11-04.txt,2,0.247,3,0.179,8,0.166,9,0.161,4,0.151,7,0.055
8,/home/nitin/Desktop/News/test4/2014-12-01.txt,6,0.279,3,0.206,9,0.169,4,0.155,2,0.116
9,/home/nitin/Desktop/News/test4/2014-11-18.txt,8,0.284,4,0.207,9,0.199,6,0.175,3,0.082
10,/home/nitin/Desktop/News/test4/2014-10-10.txt,3,0.247,7,0.222,4,0.166,9,0.136,2,0.098,1,0.070
11,/home/nitin/Desktop/News/test4/2014-09-05.txt,10,0.391,4,0.171,3,0.163,9,0.139,2,0.063
12,/home/nitin/Desktop/News/test4/2014-11-06.txt,8,0.267,4,0.185,9,0.158,3,0.148,2,0.146
13,/home/nitin/Desktop/News/test4/2014-09-01.txt,9,0.244,3,0.191,4,0.190,7,0.144,6,0.057
14,/home/nitin/Desktop/News/test4/2014-09-24.txt,3,0.325,5,0.180,9,0.159,4,0.152,2,0.062
15,/home/nitin/Desktop/News/test4/2014-11-19.txt,8,0.279,4,0.216,9,0.176,3,0.154,2,0.080
16,/home/nitin/Desktop/News/test4/2014-11-13.txt,8,0.254,3,0.219,4,0.171,9,0.163,2,0.107,6,0.052
17,/home/nitin/Desktop/News/test4/2014-10-20.txt,7,0.374,3,0.206,9,0.174,4,0.086,2,0.050
18,/home/nitin/Desktop/News/test4/2014-10-21.txt,3,0.266,7,0.209,9,0.198,2,0.105,4,0.097,6,0.053
19,/home/nitin/Desktop/News/test4/2014-09-27.txt,1,0.413,9,0.258,3,0.137,4,0.115
20,/home/nitin/Desktop/News/test4/2014-09-04.txt,3,0.431,9,0.187,4,0.147,2,0.076,10,0.059
21,/home/nitin/Desktop/News/test4/2014-10-13.txt,7,0.380,3,0.241,9,0.168,4,0.095
22,/home/nitin/Desktop/News/test4/2014-09-17.txt,3,0.238,5,0.230,9,0.183,4,0.173,2,0.075
23,/home/nitin/Desktop/News/test4/2014-10-11.txt,7,0.383,9,0.184,3,0.148,4,0.136,1,0.063
24,/home/nitin/Desktop/News/test4/2014-10-23.txt,3,0.222,4,0.201,9,0.172,1,0.128,8,0.106,7,0.077,2,0.073
25,/home/nitin/Desktop/News/test4/2014-10-14.txt,3,0.353,7,0.272,9,0.183,4,0.085
26,/home/nitin/Desktop/News/test4/2014-12-05.txt,6,0.292,3,0.199,4,0.171,9,0.160,2,0.101
27,/home/nitin/Desktop/News/test4/2014-12-12.txt,6,0.283,3,0.194,4,0.181,9,0.180,2,0.079
28,/home/nitin/Desktop/News/test4/2014-11-30.txt,6,0.263,9,0.228,4,0.226,3,0.090,2,0.061,7,0.051,8,0.051
29,/home/nitin/Desktop/News/test4/2014-12-06.txt,6,0.307,4,0.209,9,0.183,3,0.125,2,0.079
30,/home/nitin/Desktop/News/test4/2014-09-30.txt,3,0.267,1,0.263,4,0.146,9,0.139,2,0.086
31,/home/nitin/Desktop/News/test4/2014-11-07.txt,8,0.222,3,0.193,4,0.188,9,0.170,2,0.152
32,/home/nitin/Desktop/News/test4/2014-11-03.txt,2,0.288,4,0.165,3,0.162,9,0.151,8,0.102,7,0.082
33,/home/nitin/Desktop/News/test4/2014-10-18.txt,7,0.397,9,0.195,3,0.136,4,0.095,1,0.085
34,/home/nitin/Desktop/News/test4/2014-12-04.txt,6,0.271,3,0.227,4,0.153,9,0.152,2,0.132
35,/home/nitin/Desktop/News/test4/2014-10-22.txt,9,0.381,3,0.192,4,0.126,8,0.118,2,0.079,7,0.061
36,/home/nitin/Desktop/News/test4/2014-10-19.txt,7,0.461,9,0.199,4,0.104,3,0.072,1,0.070
37,/home/nitin/Desktop/News/test4/2014-09-08.txt,10,0.332,3,0.192,9,0.159,4,0.156,2,0.076
38,/home/nitin/Desktop/News/test4/2014-09-09.txt,10,0.324,3,0.201,4,0.152,9,0.149,2,0.088
39,/home/nitin/Desktop/News/test4/2014-10-07.txt,3,0.246,4,0.177,1,0.177,9,0.149,7,0.106,2,0.090
40,/home/nitin/Desktop/News/test4/2014-11-28.txt,3,0.310,6,0.219,9,0.170,4,0.135,2,0.068,8,0.055
41,/home/nitin/Desktop/News/test4/2014-10-05.txt,1,0.265,4,0.231,9,0.173,7,0.114,3,0.104,2,0.059
42,/home/nitin/Desktop/News/test4/2014-12-13.txt,6,0.320,9,0.223,4,0.208,3,0.111,2,0.050
43,/home/nitin/Desktop/News/test4/2014-10-08.txt,3,0.291,7,0.184,4,0.156,9,0.136,1,0.101,2,0.074
44,/home/nitin/Desktop/News/test4/2014-09-03.txt,3,0.442,6,0.194,9,0.139,4,0.066
45,/home/nitin/Desktop/News/test4/2014-10-02.txt,1,0.251,3,0.190,4,0.182,9,0.137,2,0.103,8,0.060,7,0.060
46,/home/nitin/Desktop/News/test4/2014-11-22.txt,4,0.246,8,0.213,9,0.150,2,0.137,3,0.119,6,0.081
47,/home/nitin/Desktop/News/test4/2014-11-01.txt,2,0.273,4,0.189,9,0.166,3,0.139,7,0.093,8,0.088
48,/home/nitin/Desktop/News/test4/2014-10-26.txt,7,0.279,4,0.277,9,0.160,2,0.144,3,0.055,1,0.050
49,/home/nitin/Desktop/News/test4/2014-11-20.txt,8,0.227,4,0.224,3,0.180,9,0.167,2,0.093,6,0.058
50,/home/nitin/Desktop/News/test4/2014-09-26.txt,3,0.408,9,0.187,4,0.141,5,0.117,1,0.086
51,/home/nitin/Desktop/News/test4/2014-11-29.txt,6,0.279,9,0.244,4,0.177,3,0.107,7,0.066
52,/home/nitin/Desktop/News/test4/2014-09-12.txt,10,0.376,3,0.180,9,0.166,4,0.142,2,0.063
53,/home/nitin/Desktop/News/test4/2014-09-21.txt,5,0.365,4,0.204,9,0.173,3,0.093,7,0.058
54,/home/nitin/Desktop/News/test4/2014-09-13.txt,10,0.328,9,0.229,4,0.170,3,0.097,7,0.051
55,/home/nitin/Desktop/News/test4/2014-11-17.txt,4,0.227,3,0.221,8,0.215,9,0.152,2,0.113
56,/home/nitin/Desktop/News/test4/2014-10-28.txt,2,0.323,4,0.187,3,0.160,9,0.150,7,0.119
57,/home/nitin/Desktop/News/test4/2014-12-08.txt,6,0.323,9,0.186,3,0.175,4,0.163,2,0.076
58,/home/nitin/Desktop/News/test4/2014-10-03.txt,1,0.248,4,0.195,3,0.192,9,0.138,2,0.092,7,0.066,8,0.055
59,/home/nitin/Desktop/News/test4/2014-10-29.txt,2,0.289,3,0.236,9,0.167,4,0.167,7,0.056
60,/home/nitin/Desktop/News/test4/2014-12-02.txt,6,0.285,3,0.227,2,0.152,9,0.139,4,0.133
61,/home/nitin/Desktop/News/test4/2014-10-12.txt,7,0.444,9,0.186,3,0.127,4,0.126,1,0.056
62,/home/nitin/Desktop/News/test4/2014-09-19.txt,5,0.310,3,0.218,4,0.174,9,0.137,2,0.067
63,/home/nitin/Desktop/News/test4/2014-09-06.txt,10,0.350,4,0.211,9,0.172,3,0.122,2,0.056
64,/home/nitin/Desktop/News/test4/2014-11-02.txt,2,0.256,4,0.198,9,0.185,7,0.118,8,0.096,3,0.087
65,/home/nitin/Desktop/News/test4/2014-10-30.txt,3,0.280,2,0.245,9,0.191,4,0.143,7,0.058
66,/home/nitin/Desktop/News/test4/2014-12-03.txt,6,0.260,3,0.215,2,0.157,4,0.154,9,0.149
67,/home/nitin/Desktop/News/test4/2014-10-09.txt,3,0.292,7,0.190,4,0.145,9,0.143,2,0.088,1,0.082
68,/home/nitin/Desktop/News/test4/2014-12-09.txt,6,0.317,3,0.204,9,0.166,4,0.153,2,0.087
69,/home/nitin/Desktop/News/test4/2014-09-22.txt,5,0.261,3,0.206,4,0.174,9,0.169,2,0.071
70,/home/nitin/Desktop/News/test4/2014-10-01.txt,3,0.273,1,0.241,4,0.148,9,0.137,2,0.096
71,/home/nitin/Desktop/News/test4/2014-12-10.txt,6,0.292,3,0.222,9,0.183,4,0.155,2,0.082
72,/home/nitin/Desktop/News/test4/2014-10-15.txt,7,0.337,3,0.247,9,0.169,4,0.096,1,0.060
73,/home/nitin/Desktop/News/test4/2014-09-23.txt,5,0.283,3,0.232,4,0.157,9,0.145,2,0.074
74,/home/nitin/Desktop/News/test4/2014-12-11.txt,6,0.295,3,0.228,9,0.189,4,0.144,2,0.065
75,/home/nitin/Desktop/News/test4/2014-11-10.txt,8,0.249,3,0.172,9,0.166,4,0.157,2,0.128,6,0.055
76,/home/nitin/Desktop/News/test4/2014-09-25.txt,3,0.335,4,0.174,9,0.163,5,0.126,1,0.069,2,0.065
77,/home/nitin/Desktop/News/test4/2014-09-11.txt,10,0.409,3,0.163,4,0.156,9,0.154,2,0.061
78,/home/nitin/Desktop/News/test4/2014-10-25.txt,4,0.271,7,0.215,2,0.164,9,0.157,3,0.078,1,0.054
79,/home/nitin/Desktop/News/test4/2014-12-15.txt,6,0.271,3,0.269,9,0.199,4,0.131
80,/home/nitin/Desktop/News/test4/2014-09-28.txt,1,0.341,9,0.216,4,0.179,3,0.133
81,/home/nitin/Desktop/News/test4/2014-09-18.txt,5,0.279,3,0.247,4,0.158,9,0.158,2,0.065
82,/home/nitin/Desktop/News/test4/2014-10-24.txt,4,0.257,2,0.251,9,0.181,7,0.105,8,0.100,3,0.071
83,/home/nitin/Desktop/News/test4/2014-10-27.txt,2,0.237,4,0.224,7,0.216,9,0.142,3,0.136
84,/home/nitin/Desktop/News/test4/2014-11-09.txt,8,0.254,9,0.198,4,0.197,2,0.110,3,0.107,7,0.057
85,/home/nitin/Desktop/News/test4/2014-09-14.txt,9,0.260,10,0.229,4,0.218,3,0.102
86,/home/nitin/Desktop/News/test4/2014-09-02.txt,3,0.379,9,0.178,10,0.116,4,0.113,7,0.083,6,0.055
87,/home/nitin/Desktop/News/test4/2014-11-16.txt,4,0.258,8,0.241,9,0.205,3,0.125,6,0.058,2,0.058
88,/home/nitin/Desktop/News/test4/2014-09-15.txt,3,0.259,9,0.197,4,0.161,10,0.154,5,0.086,2,0.074
89,/home/nitin/Desktop/News/test4/2014-11-12.txt,3,0.238,8,0.232,9,0.150,4,0.146,2,0.119
90,/home/nitin/Desktop/News/test4/2014-12-14.txt,6,0.277,4,0.215,9,0.211,3,0.125,2,0.066
91,/home/nitin/Desktop/News/test4/2014-11-14.txt,8,0.250,3,0.221,4,0.176,9,0.162,2,0.088,6,0.065
92,/home/nitin/Desktop/News/test4/2014-11-15.txt,8,0.304,4,0.189,9,0.188,3,0.154,6,0.062,2,0.057
93,/home/nitin/Desktop/News/test4/2014-12-07.txt,6,0.364,4,0.208,9,0.205,3,0.083,2,0.059
94,/home/nitin/Desktop/News/test4/2014-10-04.txt,1,0.297,4,0.214,9,0.152,3,0.113,7,0.092,2,0.070
95,/home/nitin/Desktop/News/test4/2014-09-20.txt,5,0.314,4,0.204,9,0.156,3,0.129,7,0.071,2,0.056
96,/home/nitin/Desktop/News/test4/2014-11-11.txt,8,0.234,3,0.188,4,0.169,9,0.160,2,0.135
97,/home/nitin/Desktop/News/test4/2014-09-16.txt,3,0.248,5,0.189,9,0.184,4,0.162,2,0.087,7,0.053
